namespace,expression_label,label,eyeRGT_ctrl.translateX,eyeRGT_ctrl.translateY,eyeRGT_ctrl.translateZ,eyeRGT_ctrl.rotateX,eyeRGT_ctrl.rotateY,eyeRGT_ctrl.rotateZ,eyeRGT_ctrl.scaleX,eyeRGT_ctrl.scaleY,eyeRGT_ctrl.scaleZ,eyeRGT_ctrl.lidFollow,eyeRGT_ctrl.lidTW,eyeRGT_ctrl.lidLR,eyeRGT_ctrl.upLidUD,eyeRGT_ctrl.loLidUD,eyeRGT_ctrl.upLidTW,eyeRGT_ctrl.loLidTW,eyeLFT_ctrl.translateX,eyeLFT_ctrl.translateY,eyeLFT_ctrl.translateZ,eyeLFT_ctrl.rotateX,eyeLFT_ctrl.rotateY,eyeLFT_ctrl.rotateZ,eyeLFT_ctrl.scaleX,eyeLFT_ctrl.scaleY,eyeLFT_ctrl.scaleZ,eyeLFT_ctrl.lidFollow,eyeLFT_ctrl.lidTW,eyeLFT_ctrl.lidLR,eyeLFT_ctrl.upLidUD,eyeLFT_ctrl.loLidUD,eyeLFT_ctrl.upLidTW,eyeLFT_ctrl.loLidTW,ebBshRGT_ctrl.ebUD,ebBshRGT_ctrl.ebOI,ebBshRGT_ctrl.ebTW,ebBshRGT_ctrl.ebInnerUD,ebBshRGT_ctrl.ebMidUD,ebBshRGT_ctrl.ebOuterUD,ebBshRGT_ctrl.ebInnerTW,ebBshLFT_ctrl.ebUD,ebBshLFT_ctrl.ebOI,ebBshLFT_ctrl.ebTW,ebBshLFT_ctrl.ebInnerUD,ebBshLFT_ctrl.ebMidUD,ebBshLFT_ctrl.ebOuterUD,ebBshLFT_ctrl.ebInnerTW,lipBshLFT_ctrl.crnrMouthUD,lipBshLFT_ctrl.crnrMouthOI,lipBshLFT_ctrl.puffOI,lipBshLFT_ctrl.upLipUD,lipBshLFT_ctrl.loLipUD,lipBshLFT_ctrl.upLipCrnrUD,lipBshLFT_ctrl.loLipCrnrUD,lipBshLFT_ctrl.lipsPartOI,lipBshLFT_ctrl.cheekUprUD,lipBshLFT_ctrl.cheekUprOI,lipBshLFT_ctrl.cheekLwrOI,lipBsh_ctrl.faceSqSt,lipBsh_ctrl.mouthUD,lipBsh_ctrl.mouthLR,lipBsh_ctrl.mouthTW,lipBsh_ctrl.upLipAllUD,lipBsh_ctrl.loLipAllUD,lipBsh_ctrl.upLipPullOI,lipBsh_ctrl.loLipPullOI,lipBsh_ctrl.upLipRollOI,lipBsh_ctrl.loLipRollOI,lipBsh_ctrl.lipsPress,lipBsh_ctrl.upLipUD,lipBsh_ctrl.loLipUD,lipBsh_ctrl.upLipCleftUD,lipBsh_ctrl.mouthU,lipBshRGT_ctrl.crnrMouthUD,lipBshRGT_ctrl.crnrMouthOI,lipBshRGT_ctrl.puffOI,lipBshRGT_ctrl.upLipUD,lipBshRGT_ctrl.loLipUD,lipBshRGT_ctrl.upLipCrnrUD,lipBshRGT_ctrl.loLipCrnrUD,lipBshRGT_ctrl.lipsPartOI,lipBshRGT_ctrl.cheekUprUD,lipBshRGT_ctrl.cheekUprOI,lipBshRGT_ctrl.cheekLwrOI
CHAR_OLIVIATW_000,Scare,7,0,-1.38,0,0,-0.89,0,-2.09,0,-1.03,-0.17,0,5.05,0,-3.11,0,0,0,0,0,0,0,1,1,1,0.15,0,0,11.2270059264106,2.4672023022648,-0.369999583719863,3.12435194748547,0.115852305990833,-5.64029741693304,0.379601219298934,8.44203634390849,6.13211577654961,-2.31,3.68598881043258,0.115852305990833,-5.64029741693304,0.379601219298934,9.39203634390849,8.26211577654961,-0.18,4.51602278656523,0.790607929204047,-6.0988193781103,-4.78335737632216,6.17347870211947,-2.7254170549185,7.58618962831504,-0.179298557989195,0,4.39,1.93,-2.5,1.17060792920405,-6.0988193781103,-4.78335737632216,7.29347870211947,-3.4154170549185,7.58618962831504,-0.179298557989195,0,4.39,1.93,-2.5,0,0,0,0,0,0,1,1,1,0.15,0,0,12.2870059264106,2.2972023022648,-0.369999583719863,2.83435194748547
CHAR_ETHAN_000,Scare,7,0,1.44344758290373,0.5,-0.3,1.6910506120035,-0.716587786805767,-0.53135738964787,-1.46348993555072,0.351068190044294,-1.17306596275587,-0.263296,0.951972961367926,0.587001909060161,0,0,0,0,0,0,0,0,1,1,1,0.15,0,1.6,7.29286104614827,5.16004402366462,-2.63,0,-2.10278950319124,-3.66441710043675,0.223430104067505,4.53070616356296,2.62178472212811,4.57790818837786,4.94615157100023,-2.10252328827485,-4.93326244322574,0.223430104067505,4.37042532254869,2.26554754228778,2.23735455430777,7.51811067025184,-1.20641178014572,-2.17868719923516,-3.31975788800525,1.87675410330301,-0.205590905011578,0.530852845725187,1.63796076488787,-1.1,0.199999999999999,1.7,-0.2176,0.293588219854281,1.82131280076485,-1.71975788800525,4.47675387399117,0.294409094988422,1.23085284572519,0.53796076488787,-1.7,0.199999999999999,1.7,-0.2176,0,0,0,0,0,0,1,1,1,0.15,0,6.4,3.44725635029071,5.16004402366462,-0.23,0
CHAR_ETHAN_000,Scare,7,0,0.837544717705504,0.009838108663711,0.968518052276125,0.122532559727377,-0.12839351720222,-0.53135738964787,-0.287101396343623,0.351068190044294,-0.094709801816032,-0.263296,0.951972961367926,0.587001909060161,0,0,0,0,0,0,0,0,1,1,1,0.15,0,-3,8.23935243465484,5.75113323935402,-0.169352434654844,0.037384812922102,-2.00123322792946,-3.60561273553405,0.243590639117134,4.12284533445398,4.15279070651231,5.93873288598909,4.90422936954674,-2.07130685757422,-4.84949200160344,0.243590639117134,3.82950457543297,1.81910904645999,1.64886063510012,7.42548340079411,-0.22608799747314,3.5934173881366,-1.75123983572912,5.19017874706235,2.14718617340261,0.530852845725187,1.93205789968964,0.860647565345156,9.66226647870804,1.7,-0.2176,-1.76509172375813,-0.237367142847569,-1.71975788800525,2.61413868691327,0.882603364591969,0.544626197854383,1.61631692582771,-0.425579082525648,7.06226647870805,1.7,-0.2176,0,0,0,0,0,0,1,1,1,0.15,0,3,4.22754670425839,5.95113323935402,-0.249676217327422,0.037384812922102
CHAR_ETHAN_000,Scare,7,0,1.44344758290373,0.5,-0.3,1.6910506120035,-0.716587786805767,-0.53135738964787,-1.46348993555072,0.351068190044294,-1.17306596275587,-0.263296,0.951972961367926,0.587001909060161,0,0,0,0,0,0,0,0,1,1,1,0.15,0,-3,10.2,2.32,-2.13,1.9,3.05858239933643,-0.675815992603885,1.24804447552658,1.79139417412431,2.90622515285435,-3.05,2.81554888676044,-0.516017600663575,-0.675815992603885,1.24804447552658,5.93319417412431,8.67312515285435,1.0437,2.81053563606871,-1.20641178014572,-2.17868719923516,-3.31975788800525,1.87675410330301,-0.205590905011578,0.530852845725187,1.63796076488787,-1.1,0.199999999999999,1.7,-0.2176,0.293588219854282,1.82131280076484,-1.71975788800525,4.47675387399117,0.294409094988422,1.23085284572519,0.53796076488787,-1.7,0.199999999999999,1.7,-0.2176,0,0,0,0,0,0,1,1,1,0.15,0,3,9.4,2.32,-1.23,1.9
CHAR_STEPHANIETW_000,Serious,8,0,0.24,-0.5,0.5,0.03466900093524,0.122714350609161,-0.028167749121865,-0.028167749121865,0,0,1.22,-0.59,0.18,-0.44,0,0,0,0,0,0,0,1,1,1,0.15,0,-3,-0.402641701243681,2.06279341605351,0.938666666666667,1.31666666666667,-0.005426093292442,-3.69439668364526,0.041542244117804,-5.03591213704547,-3.26152469787004,-3.94371316530833,3.07290314589029,0,-3.93486472848835,0,-5.63239430612467,-4.3538371168121,-5.36162447300638,4.16891399105791,-1.67137091726115,-1.59344497616683,0,0.5,0.5,0.12817253951215,-0.124352447741996,0,3,3,-1,-0.681672005991511,-1.16852631585568,0,0.271333333333333,0.271333333333333,0.291326528975576,0.124808204989202,0,2.2,2.2,-0.733333333333334,0,0,0,0,0,0,1,1,1,0.15,0,3,-0.974511410786837,2.51108193098206,1.28,1.1
CHAR_ANDREATW_000,Serious,8,0.33,0.24,0,0,0,0,-0.28,-0.28,-0.73,-0.73,0,-0.59,-0.59,-0.44,0,0,0,0,0,0,0,1,1,1,0.15,0,-3,-1.41896380754542,3.16834818294463,0.31,1.06,-2.25299728641261,-10.1988542527539,0,-0.997536277743167,-2.20750784944479,-0.309334663995206,2.09278220195224,-1.76634954767513,-7.99590026352889,0,-1.39206829791027,-1.73068583565174,-0.269534326349659,1.199845771362,-0.504890512201551,-0.505959980327592,0,-0.087569997895001,0.422430002104999,-0.471520067771944,0.281716500593789,0,1.6307197000731,2.52447953569008,-0.203839962509137,-0.57,-0.52,0,-0.09,-0.09,-0.06,0.52,0,2.08,3.22,-0.26,0,0,0,0,0,0,1,1,1,0.15,0,2.35199956741312,-1.11246742050723,2.48398451856664,0.243039955299356,0.831039847152635
CHAR_ANDREATW_000,Serious,8,0.92,0.24,0,0,0.58,0.58,-0.92,-0.92,-1.43,-1.41,0,-0.59,-0.59,-0.44,0,0,0,0,0,0,0,1,1,1,0.15,0,-3,-1.24740141077314,3.51444202050752,0.97,2.09906288221457,-2.99127880798611,-11.6822532359155,0,-1.85405980271293,-2.58387513468237,-0.309334663995206,4.07364216146855,-3.33299728641261,-12.3688542527539,0,-1.36753627774317,-2.65750784944479,-0.309334663995206,4.63278220195224,-1.16,-0.28,0,-0.57,-0.45,-0.68,0.66,0,3.36,4.09,-0.26,-1.02226419434606,-0.355937439650332,0,-0.910275142240141,-0.828243862065307,-1.237812318951,0.053471891817494,0,3.1122002334696,3.03124542271465,-0.26,0,0,0,0,0,0,1,1,1,0.15,0,3,-1.85896380754541,3.56834818294463,0.31,2.58
CHAR_EMMATW_000,Serious,8,0.33,0.24,0,0,0,0,-0.28,-0.28,-0.73,-0.73,0,-0.59,-0.59,-0.44,0,0,0,0,0,0,0,1,1,1,0.15,0,-3,0.221036192454585,2.29834818294463,0.44,0.65,-1.10072603254854,-5.11794743525846,0.019472927155621,-1.07417108905641,-1.21354259849461,-1.07848770055311,2.95827242852549,-2.18110421525042,-5.03589487051692,0,-0.653454927721471,-1.18535899462017,-1.23251833196754,3.31767153537166,-1.64,-1.08,0,-0.09,-0.09,-0.379999999999999,-0.07,0,2.08,3.22,-0.26,-1.61050763249397,-0.852500004768372,0,-0.076250001639128,-0.047499997615814,0.023860898017883,-0.27,0,1.04,1.61,-0.16849146515131,0,0,0,0,0,0,1,1,1,0.15,0,3,-0.648963807545416,1.99834818294463,0.44,0.65
CHAR_EMMATW_000,Serious,8,0.450240198730386,0.24,0,0,0.060320127441364,0.060320127441364,-0.405440209716711,-0.405440209716711,-0.894320256225471,-0.890960252319224,0,-0.59,-0.59,-0.44,0,0,0,0,0,0,0,1,1,1,0.15,0,-3,-1.17384407451326,1.97890817305693,0.355759957153308,1.90064063610858,-3.45889157527963,-7.16325363223688,0,-1.37969987459366,-0.888671301643392,-1.54797547557123,4.40642350608045,-4.15299728641261,-8.31885425275392,0,-0.647536277743168,-0.72750784944479,-1.71933466399521,4.10278220195224,-2.71,-0.43,0,-0.32,-0.2,-0.07,0.34,0,3.36,4.09,-0.26,-1.87499959659561,-0.755000557899688,0,-0.085000008583072,-0.025000111579938,-0.225000266075236,0.134999648094043,0,2.71999890136677,3.65499925327273,-0.26,0,0,0,0,0,0,1,1,1,0.15,0,3,-1.45896380754541,1.96834818294463,0.31,2.58
CHAR_MIATW_000,Serious,8,0,0.24,0,0,0.001370911987304,0.001370911987304,-0.461935757836942,-0.478948006642594,-0.01269444126053,-0.022426460758835,-0.631136363636363,-0.045491568378194,0.019820198845686,-0.085528808284602,0,0,0,0,0,0,0,1,1,1,0.15,0,-5,-0.138501938009062,1.54736645533397,0.830931818181818,0.688704545454545,-1.54390048191476,-3.1643553086247,-0.109048390809236,-0.402198668335976,-0.569258959084349,-0.839387689262459,2.79064914655297,-2.20557211702109,-4.52050758374958,-0.155783415441765,-0.574569526194251,-0.813227084406214,-1.19912527037494,3.98664163793281,-1.2585794862179,-1.92443645636365,0,-0.229466393133649,-0.219895842157239,0.107867946098069,0.088652305500245,0,2,2,-0.5,-0.569005640352532,-1.10410551945456,0,0.139373524806446,0.146072910489933,0.441507562268648,0.428056613850172,0,1.55,1.55,-0.35,0,0,0,0,0,0,1,1,1,0.15,0,5,-0.512145625727232,1.89766636476281,1.18704545454545,0.983863636363636
CHAR_MIATW_000,Serious,8,0.5,0.24,0,0,0.001370911987304,0.001370911987304,-0.461935757836942,-0.478948006642594,-0.01269444126053,-0.022426460758835,1.10886363636364,-0.045491568378194,0.019820198845686,-0.085528808284602,0,0,0,0,0,0,0,1,1,1,0.15,0,-5,-0.969376273781986,2.06093188525324,1.26634584955686,1.07715821860733,-2.20557211702109,-5.93141271681251,-0.155783415441765,-1.34177110623986,-1.13042866445182,-1.51632685042055,4.6163800675564,-2.20557211702109,-6.73050758374958,-0.155783415441765,-1.25456952619425,-1.49322708440621,-1.87912527037494,5.33664163793281,-1.7585794862179,-1.52443645636365,-1.55335737632216,-0.029466393133649,-0.019895842157239,-0.222132053901931,-0.241347694499754,0,4,3,-0.5,-1.03379850873723,-1.73784729187627,-0.724599142634574,-0.136171810889958,-0.126601259913548,-0.046068113457109,-0.065283754054932,0,2.9329458266075,2.46647291330375,-0.5,0,0,0,0,0,0,1,1,1,0.15,0,5,-1.17214562572723,2.24766636476281,1.35704545454545,1.18386363636364
CHAR_OLIVIATW_000,Serious,8,0.284238492979045,0.241953118605302,0,0,0,-0.057084437018376,0,0,-0.6,-0.6,0,-0.53238300267153,-0.53238300267153,-0.397031391090799,0,0,0,0,0,0,0,1,1,1,0.15,0,-2,-0.998756539614835,1.83633190284338,1.12,0.55986370304567,-1.88146947472289,-6.58756113669343,0.015213174512395,-0.856525752613011,-1.07407742698496,-1.07825058286635,4.44190285216696,-1.88146947472289,-6.58756113669343,0.015213174512395,-0.856525752613011,-1.07213031279075,-1.07825058286635,4.44190285216696,-1.66815430896592,-2.56546303541845,0.565585184403036,-0.33732982772544,-0.069919700310431,0.091920196856684,-0.423122816720654,0,3,1,-0.435490683021414,-1.66815430896592,-2.56546303541845,0.565585184403036,-0.337329827725441,-0.069919700310431,0.091920196856684,-0.423122816720654,0,3,1,-0.435490683021414,0,0,0,0,0,0,1,1,1,0.15,0,2,-0.998756539614835,1.83633190284338,1.12,0.55986370304567
CHAR_OLIVIATW_000,Serious,8,0.450240198730386,0.24,0,0,0.060320127441364,0.060320127441364,-0.2,-0.2,-1,-1,0,-0.59,-0.59,-0.93,0,0,0,0,0,0,0,1,1,1,0.15,0,-3,-1.02660793813325,1.93989628136966,2.91341120157085,1.52552431630619,-2.94107359814221,-7.32516090067293,0.008116654631882,-1.02262441405451,0.034001169464268,-0.43088476010185,4.3303597642541,-4.15299728641261,-8.31885425275392,0,0.172463722256832,0.572492150555211,-0.419334663995206,4.20278220195224,-2.55939207079595,-2.2888193781103,0.656642623677837,-0.266521297880527,0.1545829450815,-0.603810371684957,1.05070144201081,0,5,1.5,0,-2.08389177221071,-2.43641651670289,0.608060929649345,-0.304299631323288,0.034804498314245,-0.232618631849409,0.26437492963976,0,3.93294399631634,1.23323599907908,-0.232346475976421,0,0,0,0,0,0,1,1,1,0.15,0,3,-1.52896380754541,1.97989628136966,1.48,2.13552431630619
CHAR_STEPHANIETW_000,Squash,9,1.2,1.55,0,0,-0.59,0.458045349673922,-0.093200239366572,1.79799999204762,-0.35,-1.57,0,3.76,4.31,-4.54,0,0,0,0,0,0,0,1,1,1,0.15,-3,0,-4.77988407509977,4.7441613280311,1.35,1.84,0,-7.34930413543972,2.15985669874434,-10.7241871307597,-7.13941384925772,-6.93744055073896,7.81327662091003,0,-7.34364311318801,2.15985669874434,-10.7241871307597,-7.17620530213145,-6.93744055073896,7.81327662091003,2.52,12,5.5,3.33,3.33,4.91,4.93,0,5.5,7,0,2.52,12,5.5,3.33,3.33,4.91,4.93,0,5.5,7,0,0,0,0,0,0,0,1,1,1,0.15,3,0,-4.77988407509977,4.7441613280311,1.35,1.84
CHAR_EMMATW_000,Squash,9,1.94399925842115,1.11213146763326,0,0,-0.424971684592816,-0.589778886858887,-1.87583644691526,0.256271644632793,-4.1706623390692,-1.99530795457764,-2.72960705979923,4.73585222778465,4.74776847988607,5.23449968169256,0,0,0,0,0,0,0,1.04625727840811,0.789714560541346,1,0.15,-3,-3,-3.80013220277254,4.6341613280311,4.34490904743841,3.69625045697039,-6.4179625988653,-11.6585600404399,2.15985669874434,-5.68230733196748,-1.11235099939033,-0.347440550738963,6.20327662091003,-6.4179625988653,-8.79856004043991,2.15985669874434,-6.07230733196747,1.30764900060967,2.07255944926104,8.39327662091003,1.12330579105673,7.98795147555456,1.41990911384369,0.915850459868714,0.723714246154932,1.23239972314128,0.233252286851393,0,6.23,4.50147737110299,-0.815723339437197,3.62330579105673,9.92795147555456,2.97990911384369,2.28585045986871,2.46371424615493,4.17239972314128,0.743252286851393,0,8.2,6.47147737110299,0.294276660562803,0,0,0,0,0,0,1.04625727840811,0.789714560541346,1,0.15,3,3,-4.59013220277254,3.8441613280311,4.70490904743841,4.05625045697039
CHAR_MIATW_000,Squash,9,2,1,-0.6,1,-0.424971684592816,-0.359778886858887,-3.27556958202397,-0.502000437924638,-1.48489749830706,-2.62111197564717,0,2.5842232191441,5.32985722909624,4.21123211717004,0,0,0,0,0,0,0,1.04625727840811,0.789714560541346,1,0.15,-3,-6,-5.16013220277254,4.6041613280311,-0.745090952561595,0.89625045697039,-4.49832434278831,-9.17742779854582,1.40911448386646,-5.85380958378984,-0.062757683264562,0.270641926450105,7.30973814678637,-6.37353811986383,-11.648451073436,2.00407328330258,-5.05742008157613,-0.809965843296018,-0.302983481600285,6.14440329923071,4.69836266847519,10,0.076551737521524,3.47932916198819,4.29829719123643,3.41858935145632,4.2039537288622,0,8.38,6.29147737110299,-0.3,2.93368635998762,4.50615852564107,-0.021130479484049,2.31999705447631,3.58034553328143,0.718942013592239,2.34796529664665,0,6.0525,4.18171772649683,-0.516500818475454,0,0,0,0,0,0,1.04625727840811,0.789714560541346,1,0.15,3,6,-4.34988407509977,5.4841613280311,-0.793613994180541,0.600141070852214
CHAR_OLIVIATW_000,Squash,9,2,1.1,0,0,-0.424971684592816,-1.55977888685889,-1.87583644691526,0,-1.07,-0.97,-3,4.73585222778465,7.72776847988607,4.47449968169256,0,0,0,0,0,0,0,1.04625727840811,0.789714560541346,1,0.15,-3,-3,-4.5,4.46,3.5,2.49,-6.4179625988653,-11.4285600404399,2.15985669874434,-4.84230733196748,-0.272350999390328,0.492559449261037,6.20327662091003,-6.39388596971049,-11.418451073436,2.15985669874434,-4.84230733196748,-0.331692045665077,0.492559449261037,6.20327662091003,3.69391372026078,11.1291320974443,3.63655173752152,4.06932916198819,5.59829719123643,2.98858935145632,2.7439537288622,0,10,10,0.294276660562803,3.69391372026078,11.1291320974443,3.63655173752152,4.06932916198819,5.59829719123643,2.98858935145632,2.7439537288622,0,10,10,0.294276660562803,0,0,0,0,0,0,1.04625727840811,0.789714560541346,1,0.15,3,3,-4.49988407509977,4.46,3.5,2.49014107085221
CHAR_STEPHANIETW_000,Surprise,10,-1,6.34831309776529,-0.5,0.5,-8.45,0,-1.51,0,-1.07,3.71,0,3.11033480444034,-6.74577244806435,-3.19045683077069,0,0,0,0,0,0,0,1,1,1,0.15,0,0,5.91610536360263,0.844759928057547,1.23,0.24,0,-0.815844964737714,0,3.20404372430015,5.18488503382715,1.47484784289557,2.13483351921253,0,-0.815844964737715,0,2.21404372430015,3.87615094891936,0.164847842895569,2.13483351921253,-5.64133553203057,-11.018826185046,-3.87628859351003,4.61,-4.85,0.84,11.77,0,0.878400000000002,0,0.87,-5.64133553203057,-11.018826185046,-3.87628859351003,4.61,-4.85,0.84,11.77,0,0.878400000000002,0,0.87,0,0,0,0,0,0,1,1,1,0.15,0,0,5.29869281946514,1.31743872670325,1.23,0.24
CHAR_ANDREATW_000,Surprise,10,-2.15,4.84,0,0,-2.79,0,-0.86,-1.12,-3.39,-1.47,0.96,3.08,-4.32,4.75,0,0,0,0,0,0,0,1,1,1,0.15,0,0,1.17230322694798,-4.82459213139521,-0.554894794853781,-0.928313644757756,4.31,0.279999999999999,0,4.67,7.76,3.16,-1.03,4.31,0.279999999999999,0,2.49,3.62,-0.98,-0.04,-1,-7.35,-1,2.7,-3.6,0.34,-2.046,0,0,-1.22,-1.22,-1.5,-7.35,-1,2.7,-3.6,0.34,-2.046,0,0,-1.22,-1.22,0,0,0,0,0,0,1,1,1,0.15,0,0,-0.467696773052017,-4.13459213139521,3.02510520514622,-0.928313644757755
CHAR_EMMATW_000,Surprise,10,-2.0679255769548,4.57275368781583,0,0,-5.12407130250027,0,-1.75729790482178,0,-3.10833876713101,4.04473756106988,-2.84242048373373,4.86563667195279,-4.12808810225193,2.77659901098727,0,0,0,0,0,0,0,1,1,1,0.15,0,0,8.09448459444889,-4.64290484755054,-0.084725089313137,-0.919017960238293,4.16154685948151,0.279440276618111,0,3.15841731252894,6.72312004746598,1.3381521939233,2.54146847525301,4.16132654544206,0.279440276618111,0,3.15841731252894,6.72555075973224,1.3381521939233,2.54146847525301,-0.755399442893537,-6.49479307743568,-0.980819754178603,3.6185220298212,-3.45809238566505,-0.238773501269134,2.94651961377778,0,0,-1.21756120732165,-1.16600327390181,-0.755399442893537,-6.49479307743568,-0.980819754178603,3.6185220298212,-3.45809238566505,-0.238773501269134,2.94651961377778,0,0,-1.21756120732165,-1.16600327390181,0,0,0,0,0,0,1,1,1,0.15,0,0,7.77091514863487,-3.98495389678185,0.751202532858251,-0.916308410854946
CHAR_EMMATW_000,Surprise,10,-2.0679255769548,4.57275368781583,0,0,-5.12407130250027,0,-1.75729790482178,0,-3.10833876713101,4.04473756106988,-2.84242048373373,4.86563667195279,-4.12808810225193,2.77659901098727,0,0,0,0,0,0,0,1,1,1,0.15,0,0,5.72091514863487,-2.14495389678185,0.751202532858251,-0.916308410854945,4.16132654544206,0.279440276618111,0,1.28841731252894,3.02555075973224,-2.3618478060767,2.54146847525301,4.16132654544206,0.279440276618111,0,3.15841731252894,6.72555075973224,1.3381521939233,2.54146847525301,-0.445399442893537,-6.49479307743568,-0.980819754178603,2.3185220298212,-3.45809238566505,-0.238773501269134,2.94651961377778,0,0,-1.21756120732166,-1.16600327390181,0.394600557106463,-6.49479307743568,-0.980819754178603,3.6185220298212,-2.16809238566505,-0.238773501269134,2.94651961377778,0,0.87,-1.21756120732166,-1.16600327390181,0,0,0,0,0,0,1,1,1,0.15,0,0,8.8344845944489,-4.64290484755054,-0.084725089313137,-0.919017960238293
CHAR_MIATW_000,Surprise,10,-2.0679255769548,2.37275368781583,0,0.88,-5.90407130250027,0,-2.09,0.83,0.17,-0.44,-2.84242048373373,3.45400766331224,-4.66599935304175,-4.13666855353525,0,0,0,0,0,0,0,1,1,1,0.15,0,-3,2.8213804874766,-1.84290484755054,0.665274910686863,-0.629017960238294,0,0,0,3.18,3.18,3.18,2.52,0,0,0,2.71,2.46,2.46,2.52,-1.44034256547508,-9.61536589743569,-0.314177130500765,1.14200073194068,-2.48350944058355,0,0,0,-0.870000000000001,-2.14756120732165,-1.16600327390181,-1.02978386913913,-9.72983154275405,-0.596914913957253,1.89266878130552,-0.774380635351071,0.718820300217738,0.169576425251859,0,-0.015622371436257,-0.66687663019338,-0.736720367050143,0,0,0,0,0,0,1,1,1,0.15,0,3,0.737811041662573,-1.80495389678185,1.50120253285825,-0.626308410854946
CHAR_OLIVIATW_000,Surprise,10,-1.69040673504415,3.84423037721477,0,0,-3.88175214520407,-0.736436809934163,-1.5,0,-2.5,3,-2.48370613475664,5.60617939309341,3.69959855814117,2.79588761325886,0,0,0,0,0,0,0,1,1,1,0.15,0,-0.5,6.02285353121903,-3.23110763609739,0.621741401775584,-0.64820293424971,3.18386921955559,-0.601444696885096,0,1.20519217173633,4.38200250642261,-0.554377348127003,3.16073308936702,2.90262775772338,-0.85507311682071,0,2.60807004370451,6.9244787351425,2.03269557101681,4.31903458198432,-0.380872104725486,-10.3584626538571,-0.67851775891354,3.01362270368846,-3.81115193422494,-6.79918188601572,-2.58941316775152,0,1.6,3,-1.5,0.018869592786392,-10.3584626538571,-0.538733648145707,5.25998804962448,-1.76145748482293,-6.8368825225791,-2.47948720219985,0,1.6,5,-1.5,0,0,0,0,0,0,1,1,1,0.15,0,0.5,6.69784591714225,-3.90897411804709,-0.145966933951582,-0.573376385807724
CHAR_STEPHANIETW_000,Think,11,5.37341455544293E-05,0.001296336261552,-0.636912296136628,1.19074907538587,0.614892363131153,1.71140412536039,0.003780542391213,-0.476010832060274,-0.5,-1.26,0,2.10278426461381,1.08114313344812,-1.24965258533305,0,0,0,0,0,0,0,1,1,1,0.087036709002582,-3,-2.5,3.85543042869074,2.83458734254438,0.49,1.81,0,-4.13171006980766,0.69,-0.555156057456163,2.67944417730039,1.91,4.12,0,-6.14491026609492,0,-1.22355625625901,-4.05695657843241,-1.93,2.14,0.34089809726117,0.0801544014815,0.077328823684822,2.42674308257708,0.754664468633401,1.17484650462696,-0.606465038017078,0,6,4,0.309684552610992,0.213927670772537,-2.14113430347162,0.077222544069217,1.69641020916035,0.512112165919964,2.26950905138529,-0.18887083450592,0,4,3,2.37625117093243E-05,0,0,0,0,0,0,1,1,1,0.15,3,2.5,0.142311028563326,3.97358912471341,2.05,1.15
CHAR_STEPHANIETW_000,Think,11,5.37341455544293E-05,0.001296336261552,0.637,-1.191,0.614892363131153,1.71140412536039,0.003780542391213,-0.476010832060274,-0.91,-1.26,0,2.10278426461381,1.08114313344812,-0.59965258533305,0,0,0,0,0,0,0,1,1,1,0.15,-3,-2.5,0.142311028563326,3.97358912471341,2.05,1.15,0,-6.14491026609492,0,-1.22355625625901,-4.05695657843241,-1.93,2.14,0,-4.13171006980766,0.69,-0.555156057456163,2.67944417730039,1.91,4.12,0.213927670772537,-2.19113430347162,0.077222544069217,1.69641020916035,0.682112165919964,2.26950905138529,-0.18887083450592,0,4,3,2.37625117093243E-05,0.34089809726117,0.0301544014815,0.077328823684822,2.42674308257708,0.754664468633401,1.64484650462696,-0.606465038017078,0,6,4,0.309684552610992,0,0,0,0,0,0,1,1,1,0.087036709002582,3,2.5,3.85543042869074,2.83458734254438,0.49,1.81
CHAR_ANDREATW_000,Think,11,5.81915758526286E-05,0.001403871767505,-0.689746339312358,1.28952576480137,-4.07540412030727E-05,-0.000622540552047,-0.002022157260923,-0.001747899222767,-2.49175151406109,-0.809551498494314,0,-0.000315950508409,7.26877173864437E-05,7.19824759752062,0,0,0,0,0,0,0,1,1,1,0.085223005187748,0,-2.99889712744503,1.87583287691865,2.75228891579906,1.07412570781938,2.24390694475825,-2.55946281061169,-9.99575685220522,0,-0.258637872929802,2.91820622287212,0,4.56622674272654,-2.82762514363356,-10.7657568522052,0,0.986537323099964,-3.487411318111,0,0.529332910982003,-0.509092168583922,0.392314316519735,-0.000701087284927,0.4289558911449,0.669997523354542,-0.062145444474594,1.18673855036197,0,7.80149366516799,3.26515742218725,-0.00034161482379,1.21114869492458,0.352315280288698,-0.000816183156449,1.17923901793707,1.17999920439954,0.458328182074417,1.26193002697119,0,5.00151165366553,3.51927413070466,2.57336929492258E-05,0,0,0,0,0,0,1,1,1,0.15,0,2.99889712744503,-1.28897789264399,3.50163200782558,2.24987204766652,3.01980142868797
